,S_0,S_1,S_2,S_3
S_0,0.0,38.22479779922784,81.11443055937963,36.142839418330944
S_1,38.22479779922784,0.0,68.98307916287106,72.32231663778825
S_2,81.11443055937963,68.98307916287106,0.0,106.77615692536652
S_3,36.142839418330944,72.32231663778823,106.77615692536651,0.0
