,S_0,S_1,S_2,S_3,S_4
S_0,0.0,0.4331588392764833,1.1151640322159337,5.000306014300638,1.1056203703680456
S_1,0.4331588392764833,0.0,0.6820051929394503,5.000306014300636,0.672610958231563
S_2,1.1151640322159337,0.6820051929394503,0.0,4.42164065186466,0.5787943053860041
S_3,5.000306014300638,5.000306014300636,4.42164065186466,0.0,5.000306014300639
S_4,1.1056203703680458,0.6726109582315631,0.5787943053860042,5.000306014300641,0.0
