,S_0,S_1,S_2,S_3
S_0,0.0,107.74289092065811,132.77317323501708,79.47073419855714
S_1,107.74289092065807,0.0,213.9290435568805,112.27413385905074
S_2,132.77317323501705,213.9290435568805,0.0,208.48895979655148
S_3,79.47073419855711,112.27413385905076,208.48895979655148,0.0
