,S_0,S_1,S_2,S_3
S_0,0.0,179.84617778198202,171.1412080552165,176.318548970186
S_1,179.84617778198208,0.0,181.08007019140757,168.60681618630218
S_2,171.14120805521657,181.08007019140757,0.0,176.87515086408516
S_3,176.31854897018604,168.60681618630218,176.87515086408516,0.0
