,S_0,S_1,S_2,S_3,S_4
S_0,0.0,0.7478534765486966,0.7567491693966527,5.022918872337382,0.7129469748872782
S_1,0.7478534765486964,0.0,0.7068147720224117,5.01550089435233,0.41769081918686635
S_2,0.7567491693966526,0.7068147720224117,0.0,5.030322342485381,0.4522288336536232
S_3,5.022918872337382,5.015500894352332,5.030322342485382,0.0,4.885583054329655
S_4,0.7129469748872783,0.41769081918686657,0.4522288336536234,4.885583054329656,0.0
