,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11
S_0,0.0,0.0,0.0,5.962761131583186e-46,7.586100144820323e-41,0.01818767902385261,0.1622705438010956,0.8020963414838523,1.7633696916690597e-06,0.017443672321507717,1.116282083521948e-34,4.798491666348203e-28
S_1,0.0,0.0,0.0,0.0007481033054859462,0.0014962066109718924,0.0052053751289151415,0.08955105870914441,0.7915314021514728,0.09874956075316084,0.01047398342439103,0.0014962066109718924,0.0007481033054859462
