,S_0,S_1,S_2,S_3
S_0,0.0,136.03675933805894,157.84569045709847,42.5771082815291
S_1,136.03675933805894,0.0,236.93813068024468,170.70800234672507
S_2,157.8456904570985,236.9381306802447,0.0,164.933667260781
S_3,42.5771082815291,170.70800234672507,164.93366726078094,0.0
