,S_0,S_1,S_2,S_3
S_0,0.0,63.535929338536015,56.64213099432141,52.37249325729568
S_1,63.535929338536,0.0,101.93898360028726,39.89909057038321
S_2,56.64213099432139,101.93898360028723,0.0,88.71316739574712
S_3,52.37249325729565,39.899090570383194,88.7131673957471,0.0
