,S_0,S_1,S_2,S_3
S_0,0.0,58.95871208066639,71.12934517369675,50.00800242122606
S_1,58.95871208066639,0.0,87.45820185070953,10.995138915199343
S_2,71.12934517369675,87.45820185070953,0.0,78.20580048245901
S_3,50.00800242122606,10.995138915199343,78.20580048245901,0.0
