,S_0,S_1,S_2,S_3
S_0,0.0,121.11357111214022,110.56503839453894,93.24305232155837
S_1,121.1135711121402,0.0,220.3585161898181,82.14404167959167
S_2,110.56503839453893,220.35851618981806,0.0,188.48680247809543
S_3,93.24305232155832,82.14404167959164,188.4868024780954,0.0
