,S_0,S_1,S_2,S_3,S_4
S_0,0.0,0.6464766854670658,0.841021070812804,1.8676845163012583,0.7609573679225158
S_1,0.6464766854670658,0.0,0.7364287901631209,1.867606876039192,0.6693273024537615
S_2,0.8410210708128036,0.7364287901631207,0.0,1.8792580210787728,0.31100606813293585
S_3,1.867684516301258,1.8676068760391917,1.879258021078773,0.0,1.6762955875235903
S_4,0.7609573679225156,0.6693273024537613,0.3110060681329359,1.6762955875235903,0.0
