,S_0,S_1,S_2,S_3
S_0,0.0,46.70497245313571,186.25456081493684,84.08117281383916
S_1,46.70497245313571,0.0,227.0210082429982,107.15752844096494
S_2,186.25456081493678,227.02100824299816,0.0,217.79050980132192
S_3,84.08117281383916,107.15752844096494,217.79050980132197,0.0
