,S_0,S_1,S_2,S_3
S_0,0.0,313.78026136127875,34.77057356311384,193.25345625516906
S_1,313.7802613612787,0.0,330.832008904441,175.4170393323627
S_2,34.77057356311384,330.83200890444107,0.0,221.4458200988371
S_3,193.25345625516903,175.4170393323627,221.44582009883703,0.0
