,S_0,S_1,S_2,S_3
S_0,0.0,121.5384548551087,43.63929659800229,100.92023537594557
S_1,121.53845485510872,0.0,142.80937523659173,72.3322238773714
S_2,43.63929659800229,142.8093752365917,0.0,125.57563846580764
S_3,100.9202353759456,72.3322238773714,125.57563846580766,0.0
