,S_0,S_1,S_2,S_3
S_0,0.0,116.48799239178655,146.60412439922007,100.47007431064527
S_1,116.48799239178655,0.0,195.08787271238955,20.832451383388893
S_2,146.60412439922007,195.08787271238955,0.0,175.69912398033617
S_3,100.47007431064527,20.832451383388893,175.69912398033617,0.0
