,S_0,S_1,S_2,S_3
S_0,0.0,72.7520706554409,163.8549786403153,72.73902254446544
S_1,72.7520706554409,0.0,151.22922181658942,138.54012762270563
S_2,163.8549786403153,151.22922181658942,0.0,227.03870198023236
S_3,72.73902254446543,138.54012762270557,227.03870198023228,0.0
