,S_0,S_1,S_2,S_3,S_4,S_5,S_6
S_0,2.2183917555502613e-07,4.1942885558553396e-30,0.9878119908073295,0.0014881132281354473,0.010699647858564533,1.1217987583426653e-30,2.6266795055607214e-08
S_1,0.0449791049850829,0.0004319677116386998,8.750081382391857e-05,0.0,0.0,0.9450746485379453,0.009426777951509134
S_2,0.8578252888462218,6.494079372481242e-31,0.12829707445011448,0.0018536573675041017,1.3216203383910623e-08,1.3876003188807393e-11,0.012023966106080114
S_3,1.7158898940061615e-07,2.614165049746026e-80,0.0007912435549921772,0.7999619032064696,0.19924668102249427,1.864823388596344e-44,6.270545880837143e-10
S_4,0.005481394199796362,7.779457867400152e-86,0.0043211542351873355,0.29183965743332274,0.690467202100415,3.7578997944466246e-60,0.00789059203127854
S_5,4.750857405201122e-08,0.9989200268067727,0.001076140839111859,0.0,0.0,3.784845541369623e-06,1.237507538127024e-25
S_6,7.005881137611563e-37,2.749452123630414e-37,1.787111399823075e-41,7.047233059347623e-125,1.9106912332116647e-128,1.0,1.3776524538305441e-21
