,S_0,S_1,S_2,S_3,S_4
S_0,0.0,65.97680018602672,69.33148826679432,101.44126055416463,65.99078271796108
S_1,65.97680018602672,0.0,89.39832567033874,132.1446305454218,79.65285652528425
S_2,69.33148826679434,89.39832567033875,0.0,112.6382461110312,46.047653611030604
S_3,101.4412605541646,132.14463054542176,112.63824611103115,0.0,112.51865820499034
S_4,65.99078271796108,79.65285652528425,46.04765361103059,112.51865820499036,0.0
