,0
0,0.9999999999999998
1,-0.00018021785665855533
2,-0.0002652588375023796
3,-0.0003398802674066803
4,-0.00032824907105826915
5,-0.00011135190305033142
6,-0.00030351055812775403
7,-0.0003220078882556944
8,-0.0003400634587097197
9,-0.00020739067825806682
10,-0.0002179257571786792
11,3.53522691658354e-05
12,-0.00033638504526647137
13,-0.0002849532360067901
14,-0.0002964132986358968
15,-0.00022351452782400875
16,0.0006091757947729916
17,-0.00022654670371723883
18,-0.00013539007262489545
19,-9.918830728470566e-05
20,-0.00020774176649579408
21,-0.0002591499976188806
22,-0.00026865553972955155
23,-0.00021001199872967965
24,-0.00023626292987182263
25,-0.00027682468081466615
26,-3.0579511114183556e-05
27,1.5625829912841212e-05
28,-0.0002131853494256177
29,-0.00011671421207381984
30,-0.00023706436004637102
31,5.0725394651783834e-05
32,-0.0002978885941745114
33,-0.0002577291776905712
34,-0.00016853578543616043
35,-0.0003305571763347859
36,-0.00013146396701470603
37,-0.00028731632231357044
38,-0.00020846000083366386
39,-0.0003352392830605296
40,-0.00020119736867539505
41,9.195705757644981e-05
42,-0.00016898325745507345
43,-0.00030458307352966357
44,-0.0003338712444099592
45,-0.00028987750935991044
46,-0.0001758295742100021
47,-0.0003930596135349521
48,-0.00026916020719746215
49,-0.00033542086158507353
50,-0.0002134298786842624
51,-0.00027633352576920625
52,-0.00024926343305398525
53,-0.00026314617701442625
54,-0.0001680623733215667
55,-0.00030224320130044555
56,-0.00019035308377171083
57,0.00019419397775448347
58,-0.00012424427321818844
59,-0.0002916433773741748
60,2.3842627494848782e-05
61,0.00014116452999337223
62,-2.4002949274981736e-05
63,-0.00010294976629375143
64,-0.00027289088051775514
65,-1.124274786584646e-05
66,-0.00010150073773239411
67,-0.00011880547541690193
68,-0.00022868421086189115
69,-0.00021728660834648253
70,-0.00022704414176956278
71,3.4533058919712645e-05
72,0.0001628670580757983
73,-0.00015271439208596109
74,-0.0003389457584802832
75,-9.68575433231396e-05
76,-0.00022480045392334682
77,-0.00018511316954000436
78,-0.0003142897013889752
79,0.00022272097249950972
80,-0.00023866219899118906
81,-0.00016124846264157524
82,-1.581830650375365e-05
83,-0.00026464846072269164
84,-0.0001204516232965057
85,1.431534703360347e-05
86,-0.00016397781279183074
87,0.0004333424091968354
88,-0.00025364217711188597
89,-0.0002827889039156022
90,-0.0001668952790505161
91,-0.00019913197174104957
92,-0.0002218371557242858
93,0.0009345878612898839
94,-0.0003098459556351574
95,-0.00031979728388249463
96,8.383573804695808e-05
97,-0.0003150265764636469
98,-0.00018511794419493087
99,-0.0002591202559940134
100,-0.000361121734419105
