,S_0,S_1,S_2,S_3
S_0,0.0,120.85733353756554,79.10596888940017,75.35975314181952
S_1,120.85733353756555,0.0,117.14360516741154,137.50296072694897
S_2,79.10596888940017,117.14360516741151,0.0,99.3744483659451
S_3,75.35975314181952,137.50296072694894,99.37444836594511,0.0
