,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11
S_0,2.3902858781910316e-05,0.0,2.3902858781910316e-05,7.170857634573095e-05,7.170857634573095e-05,0.0012429486566593365,0.9966057940529688,0.0016971029735156325,0.00021512572903719285,4.780571756382063e-05,0.0,0.0
