,O_0,O_1,O_2,O_3,O_4,O_5,O_6,O_7,O_8,O_9,O_10,O_11
S_0,0.0007173601147776184,0.0,0.0,0.0007173601147776184,0.002152080344332855,0.0028694404591104736,0.07532281205164992,0.8206599713055954,0.0896700143472023,0.003586800573888092,0.00430416068866571,0.0
