,S_0,S_1,S_2,S_3,S_4
S_0,0.0,94.61841143177604,162.93801084335982,161.67432231170446,94.2211778874835
S_1,94.61841143177605,0.0,158.702458914173,159.8318981163942,94.64490865449184
S_2,162.93801084335985,158.70245891417304,0.0,76.29291550456068,160.44451148404178
S_3,161.6743223117045,159.8318981163942,76.29291550456068,0.0,159.1365911071068
S_4,94.22117788748353,94.64490865449186,160.44451148404178,159.13659110710682,0.0
