,0
0,1.0
1,0.014063619948569998
2,-0.008214957940854507
3,-0.002098427133904023
4,-0.016478957847499507
5,0.00029284211710860246
6,0.007335584795160997
7,0.014287527817142444
8,0.0011267761736140141
9,-0.005695946533928747
10,0.00442530288135839
11,-0.008386246894380134
12,0.0053932700770911715
13,0.002876106558190366
14,-0.008051683535515684
15,0.005410206042425861
16,-0.001367598102547618
17,-0.00023344674790832888
18,0.0010658434200604896
19,-0.003246319168004804
20,-0.002569837805862701
21,0.0025716301517909974
22,0.0018940245029766475
23,-0.009792425096198949
24,0.003895968111952177
25,0.00294813069377869
26,-0.006007219406755615
27,0.0029012496187584354
28,-0.00044218668152442
29,0.004201203330174979
30,0.0027368146529903616
31,-0.001273839681120942
32,0.004402654288850896
33,-0.002346310522367042
34,0.0054062795878343384
35,0.0046653814403260045
36,-0.010575305556742149
37,0.00033606872322492767
38,0.0023229787709857686
39,0.002016100416708058
40,0.003940447890345774
41,-0.0030597170889499763
42,-0.0036664789257444875
43,0.004516059017184398
44,0.00452632221565946
45,0.002288784059765849
46,0.00599039246440533
47,-0.004532722508703793
48,0.004404386028544198
49,-0.0031680195345475414
50,-0.001266420248488722
51,0.005854471055036568
52,-0.0061518685336646286
53,0.0031383090105172903
54,0.009198943007507104
55,-0.003421473653249857
56,0.0013992759403146503
57,0.004233642890357737
58,-0.0022828168821231102
59,0.00940811553649584
60,-0.0029281755720212523
61,-0.0034038935207100908
62,0.0021478908043493033
63,-0.0005149572087160619
64,-0.002685579050789944
65,-0.003574758608280596
66,0.006024359660056337
67,0.0018895347903318319
68,-0.0035140485242237812
69,0.007022411913620801
70,-0.004910393421924017
71,-0.006378025801715445
72,0.0065856286464745645
73,0.0013203188951449387
74,-0.0020263745222756737
75,-0.0012462669195203915
76,-0.008061500980696057
77,-0.013188700234289485
78,-0.00021571865195199643
79,-0.0071685251173746675
80,0.0018768118270463124
81,0.005106772865620397
82,-0.0025066125474307124
83,-0.004034738417562598
84,0.0011001661294272294
85,0.0020848276008124697
86,-0.011034125640317862
87,-0.003373300858536366
88,0.0009225688904799324
89,-0.004767642677808088
90,-0.0022154867667377996
91,-0.0037930843136382794
92,0.0010524745950453338
93,0.00657841762150683
94,-0.0033930379284833416
95,-0.0024169069025690992
96,0.011000580551401115
97,-0.0013551614280563902
98,0.005106695605457401
99,0.0026921894574165263
100,0.00013919930142035795
