,0
0,0.9999999999999999
1,0.040890020904625825
2,-0.024478633212496596
3,-0.02269554155696362
4,-0.017481631748253696
5,0.003868674438211536
6,0.011477122383222089
7,0.0020977914904504085
8,-0.002690775837994148
9,-0.0036177832849726022
10,-0.005937199163628583
11,-0.0005181745144824914
12,0.0005891296398577157
13,0.0033058870755784645
14,-0.003934143161362447
15,-0.0010118628956930875
16,0.004936829491517555
17,-0.0016718864358801374
18,0.002010838266769941
19,-0.010321614536081453
20,-0.002123805433473946
21,-0.0007330436947015471
22,0.0024814018374029303
23,0.007095969466658646
24,-0.008620880051713622
25,-0.004369285347803307
26,0.0032675302799461763
27,-0.00044266379941327797
28,-8.352367391152886e-05
29,-0.00263658855428566
30,-0.008112806391824453
31,-0.009211641821904924
32,0.0008746393572898765
33,0.0014789500050763611
34,-0.0075391270727730025
35,0.003059655690935965
36,0.004012578992301531
37,-0.006787529499701766
38,0.0035260304666930886
39,-0.0006230656660759978
40,0.0019024177412689503
41,-0.004276787012704849
42,-0.0017095526476196038
43,-0.005460805758400933
44,0.0010636969620154992
45,0.005214214218558293
46,0.002097469461887496
47,-0.0029643462010025662
48,-0.0047708178953940845
49,0.0017033809083450075
50,-0.0008116061851249143
51,0.0011125402582405671
52,0.0043804878167413444
53,-0.003138600307403791
54,-0.002942091540853366
55,-0.00255059102880208
56,0.003063321088366801
57,0.00433621533139292
58,-0.004337037121094083
59,-0.0023938105571361056
60,-0.002489859683034547
61,-0.0034562390524253187
62,-0.004143665945253465
63,0.002343654618155723
64,-0.005728425162384737
65,0.0031209366225716396
66,0.0035345250338003073
67,0.008455747052496111
68,0.003481170131715088
69,0.0005016439868942332
70,0.00037137555646715714
71,-0.00750468023758566
72,0.00790355471331506
73,0.012151056813530693
74,-0.007816432983413751
75,-0.002620200718278593
76,-0.004188325050975122
77,0.002520210457852463
78,0.004124099663274722
79,0.002558233759120831
80,-0.0028610601032067096
81,-0.005621899290787422
82,-0.002427405321888263
83,0.0039926068195974725
84,0.001180904262329468
85,0.0008629226134461558
86,0.0008598214768715331
87,0.0043342843481005335
88,0.0060066688254196065
89,-0.010138296800502749
90,-0.00112590803539412
91,0.002183048928489327
92,-0.00016574530978782657
93,0.0063317419224031375
94,0.0008183004392675268
95,-0.0003117582917615837
96,-0.0011512033649287497
97,-0.0009114876770629366
98,-0.0035839012123799674
99,-0.002762842757226671
100,0.006862651865052124
