,0
0,0.9999999999999999
1,-0.0025800884779526288
2,-0.01007109579257111
3,-0.004391340978509216
4,-0.008071130730275163
5,0.002144385777201884
6,0.009456320095231662
7,0.0027675115109270197
8,-0.003948523652154829
9,0.001072017124705581
10,-0.005760608613225966
11,-0.0024418762148787
12,-0.006449886797225468
13,0.006805706093845203
14,0.002775230348651649
15,0.010717421532302934
16,0.005728423901569334
17,-0.002279779822949694
18,-0.010737787720066247
19,0.005827999281122698
20,0.005289834166248027
21,0.00031659916147917783
22,-0.0015950777830637515
23,0.0033409256364126663
24,-0.0053028608557946335
25,-0.00287935376599072
26,0.006782181908454223
27,0.000433050333540279
28,0.00220054293437731
29,-0.007966010931818014
30,0.002913102971984401
31,-0.0036331309187469935
32,0.001828766855736493
33,-0.0028806246208390096
34,0.0028953891899294155
35,-0.0032712576268631357
36,-0.0031240707838669154
37,-0.005025655557784413
38,-0.008668946682658836
39,-0.0037276965081425575
40,-0.004606099917601941
41,-0.0012454170270137517
42,-0.01369236846765488
43,-0.00023371130246886847
44,-0.001990774615737544
45,-0.008522535194932297
46,0.0003513214743478291
47,-0.003653170117428854
48,-0.0021669981219372045
49,0.0048784618573113284
50,-0.0012958111856924174
51,0.0016687729950313533
52,0.010511292205407452
53,-0.00015472943455946249
54,-0.006310763523121697
55,-0.009890797174377304
56,0.0027261081937658273
57,0.004282635613786435
58,-0.0015748582728626252
59,-0.0013369334456065714
60,0.0026298058419173174
61,-0.009160246502263313
62,-0.0024023776561728164
63,0.0002538565387620317
64,0.0007890882648664804
65,0.010376663659169344
66,-0.0002347357658247901
67,-0.002282228752800905
68,0.004734439443956208
69,-0.0017709616329571495
70,-0.002968813144879592
71,-0.0022295885034821347
72,-0.004871571908274474
73,-0.00408642060079458
74,-0.002136857429313452
75,0.006998163555801199
76,-0.000871324678835483
77,0.002515212841415092
78,0.0025217898897452544
79,0.006473586440227958
80,0.0013123522235519995
81,0.009543646957184997
82,0.003999126192607834
83,0.008292883097403284
84,0.0014087541108080675
85,-0.006150455656199597
86,0.004992692351998084
87,0.0021071043653607784
88,-0.008242101851024702
89,-0.0005556484126286995
90,0.003207238840411732
91,-0.005627575076076311
92,0.004522652534363033
93,0.0019266260937976568
94,-0.006783425406745683
95,0.0067627914054241576
96,0.00364227602762132
97,-0.007289492796461461
98,-0.004302529838296007
99,-0.003931904969644009
100,0.002356891616632636
