,0
0,1.0
1,-0.0007523448163831566
2,-0.04812332556575747
3,-0.05218985639337829
4,-0.055934285833445806
5,0.02231597264273252
6,0.013274705612719706
7,0.006678048973599398
8,0.002958931721090173
9,0.0013616315179658905
10,0.00488041598203201
11,-0.0014602916558545524
12,0.000975609490855406
13,0.007536122648200861
14,-0.001994618758943377
15,0.004288759405434402
16,-0.005988483823195941
17,-0.00010129398432463891
18,-0.0010403599109063894
19,-0.0028120581871589776
20,0.00258425782545564
21,-0.0029493689408592325
22,0.001867590818026837
23,0.00384898173482557
24,-0.0011151126183660284
25,0.004816748935397713
26,0.00799190357657504
27,-0.012204573908539162
28,0.0034394624394701737
29,0.008982277176868642
30,0.003365932964057844
31,0.004405659462343537
32,-0.004538851729751449
33,-1.359564099952618e-05
34,0.003315174175547925
35,-0.0001331351006867312
36,-0.010623784532344522
37,0.00026720333930010996
38,-0.0013802301792926518
39,0.0072494798930471905
40,-0.0012761577195096964
41,-0.0024075309850765452
42,0.0025902758874420027
43,-0.0013836515705597033
44,0.00020339169115684755
45,0.0007812437329247758
46,-0.001056450432269295
47,-0.0062739140396326715
48,-0.006327085689726331
49,0.0071332662791625655
50,-0.006499176669888123
51,0.005423707860872801
52,0.007154824422738768
53,0.00851988569728283
54,0.004722295649344671
55,-0.00431618875134432
56,-0.008031472310542537
57,0.0020225406809009985
58,-0.0008200453391188936
59,-0.004152263195029582
60,0.0009630014771867663
61,-0.002599284764569564
62,-0.006619050074328725
63,0.002399487640647622
64,-3.151788118757813e-05
65,-0.0011061242237737602
66,-0.00010277809070464425
67,-0.0049005846804416634
68,0.0013746593907459173
69,-0.0021134492131963147
70,-0.002864455242536511
71,-0.0014151733252591363
72,-0.00425186698398551
73,0.0013322158150088801
74,0.0006867312559141827
75,-0.007474502802660349
76,-0.0003384537788179526
77,0.0010726277573495902
78,-0.009334102782811516
79,-0.007249963226391047
80,-0.010174149445064075
81,-0.0007376324208633214
82,-0.0019548349420068245
83,0.003224677814787516
84,0.002562867574888111
85,-0.007659774476779962
86,0.009572861499964525
87,-0.0002223610843309827
88,0.006193639565395525
89,-0.00040460683533760715
90,-0.0007336474537093108
91,0.0014742385274637455
92,0.002683640041657639
93,0.0007971182973771851
94,0.001301403261933555
95,-0.002624575697510647
96,-0.0020354260100922277
97,-0.005493425021553467
98,0.0038075033585022186
99,-0.006991229646679454
100,0.0024081871736839587
