,0
0,1.0
1,0.06282303291076029
2,-0.043764033111194464
3,-0.07006578529561945
4,-0.021283868639134784
5,0.013356145218441156
6,0.008864867048910412
7,0.010997278625702664
8,-0.0028255882662149455
9,-0.009563917320862524
10,-0.00196660001127799
11,0.0008015562139822141
12,0.00689705105997348
13,0.003370794379397282
14,-0.006105350183953033
15,-0.0002784294989790731
16,-0.000239409972804879
17,0.007455352164133944
18,0.002442157621585983
19,-0.0020542874857339497
20,-0.0032344030432715
21,0.0017715658750952282
22,0.002176702737252392
23,0.002594497237892515
24,0.0018085398834462184
25,0.0014901374394722983
26,-0.0005891804774036039
27,-0.002348848805106921
28,0.009630290659899244
29,0.007719734127931836
30,0.009428325630569048
31,0.004601032570389983
32,0.006460651400460147
33,-0.012407041093743342
34,0.002674830120076116
35,0.006732591927170867
36,0.0007696031228602743
37,-0.00237338685333066
38,-0.012322506661499338
39,-0.006214117280999145
40,-7.89488585821493e-05
41,-0.0005258495775967788
42,-0.004579474931440792
43,0.0012804073867081181
44,-0.0007518923041122698
45,-0.005190265226735749
46,-0.0015238604489796457
47,-0.002205570299002982
48,-0.004959496910904669
49,0.005176965603664475
50,0.0015445144303458573
51,0.00028446458570412545
52,0.01056236278228228
53,-0.0009739175396815769
54,-0.0035327741657441448
55,-0.0020263653098855287
56,-0.0012593508769809649
57,0.0025220321084478154
58,0.0013898583836306532
59,-0.0020206437356913203
60,0.0026779233192806644
61,-0.0006982993756531211
62,-0.004888564403959786
63,-0.007582618409671389
64,-0.0001694167647804093
65,-0.0033805280436487372
66,0.0054157981021507404
67,-0.0006992889016378119
68,-0.0020286805913472664
69,0.0006547448017797198
70,-0.0029369934247248804
71,0.0034686403704246287
72,0.0005040809076664497
73,0.0026749650711731503
74,0.009387051467750781
75,0.0010319819045333765
76,-0.008406468870536442
77,-0.004974430190885458
78,0.005904641318895941
79,-0.00021516328386669113
80,-0.0048141056054228455
81,-0.0018242138003551759
82,-0.0031418246888902045
83,0.0033623831214268716
84,0.0009049005379677437
85,-0.00019339304348085106
86,-0.007753376189064597
87,0.004537036616406563
88,0.0065936113341453035
89,-0.0007622458508120892
90,-0.002924249349506737
91,0.005881181688172722
92,0.0016811311603578578
93,-0.000725446903293292
94,-0.005676891259909173
95,-0.006453265932340061
96,0.007638115269254008
97,-0.0006261406444210495
98,-0.005026975381417228
99,0.003082359772247014
100,0.0036309588321231296
